Circuit: * C:\Users\wesle\Desktop\projetos\joule_thief\joule_thief_V2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00690103 ++++++++++++++++++++++++to 0.00690104
Heightened Def Con from 0.00690104 ++++++++++++++++++++++++to 0.00690104
Heightened Def Con from 0.00690104 ++++++++++++++++++++++++to 0.00690104
Heightened Def Con from 0.00690104 ++++++++++++++++++++++++to 0.00690104
Heightened Def Con from 0.00690104 ++++++++++++++++++++++++to 0.00690104
Heightened Def Con from 0.00690104 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690105 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690105 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690105 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690105 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690105 ++++++++++++++++++++++++to 0.00690105
Heightened Def Con from 0.00690106 ++++++++++++++++++++++++to 0.00690106
Heightened Def Con from 0.00690106 ++++++++++++++++++++++++to 0.00690106
Heightened Def Con from 0.00690106 ++++++++++++++++++++++++to 0.00690106
Heightened Def Con from 0.00690106 ++++++++++++++++++++++++to 0.00690106
Heightened Def Con from 0.00690106 ++++++++++++++++++++++++to 0.00690106
Heightened Def Con from 0.00690107 ++++++++++++++++++++++++to 0.00690107
Heightened Def Con from 0.00690107 ++++++++++++++++++++++++to 0.00690107
Heightened Def Con from 0.00690107 ++++++++++++++++++++++++to 0.00690107
Heightened Def Con from 0.00690107 ++++++++++++++++++++++++to 0.00690107
Heightened Def Con from 0.00690107 ++++++++++++++++++++++++to 0.00690107
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690108
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690108
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690108
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690108
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690108
Heightened Def Con from 0.00690108 ++++++++++++++++++++++++to 0.00690109
Heightened Def Con from 0.00690109 ++++++++++++++++++++++++to 0.00690109
Heightened Def Con from 0.00690109 ++++++++++++++++++++++++to 0.00690109
Heightened Def Con from 0.00690109 ++++++++++++++++++++++++to 0.00690109
Heightened Def Con from 0.00690109 ++++++++++++++++++++++++to 0.00690109
Heightened Def Con from 0.00690109 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.0069011 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.0069011 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.0069011 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.0069011 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.0069011 ++++++++++++++++++++++++to 0.0069011
Heightened Def Con from 0.00690111 ++++++++++++++++++++++++to 0.00690111
Heightened Def Con from 0.00690111 ++++++++++++++++++++++++to 0.00690111
Heightened Def Con from 0.00690111 ++++++++++++++++++++++++to 0.00690111
Heightened Def Con from 0.00690111 ++++++++++++++++++++++++to 0.00690111
Heightened Def Con from 0.00690111 ++++++++++++++++++++++++to 0.00690111
Heightened Def Con from 0.00690112 ++++++++++++++++++++++++to 0.00690112
Heightened Def Con from 0.00690112 ++++++++++++++++++++++++to 0.00690112
Heightened Def Con from 0.00690112 ++++++++++++++++++++++++to 0.00690112
Heightened Def Con from 0.00690112 ++++++++++++++++++++++++to 0.00690112
Heightened Def Con from 0.00690112 ++++++++++++++++++++++++to 0.00690112
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690113
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690113
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690113
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690113
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690113
Heightened Def Con from 0.00690113 ++++++++++++++++++++++++to 0.00690114
Heightened Def Con from 0.00690114 ++++++++++++++++++++++++to 0.00690114
Heightened Def Con from 0.00690114 ++++++++++++++++++++++++to 0.00690114
Heightened Def Con from 0.00690114 ++++++++++++++++++++++++to 0.00690114
Heightened Def Con from 0.00690114 ++++++++++++++++++++++++to 0.00690114
Heightened Def Con from 0.00690114 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690115 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690115 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690115 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690115 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690115 ++++++++++++++++++++++++to 0.00690115
Heightened Def Con from 0.00690116 ++++++++++++++++++++++++to 0.00690116
Heightened Def Con from 0.00690116 ++++++++++++++++++++++++to 0.00690116
Heightened Def Con from 0.00690116 ++++++++++++++++++++++++to 0.00690116
Heightened Def Con from 0.00690116 ++++++++++++++++++++++++to 0.00690116
Heightened Def Con from 0.00690116 ++++++++++++++++++++++++to 0.00690116
Heightened Def Con from 0.00690117 ++++++++++++++++++++++++to 0.00690117
Heightened Def Con from 0.00690117 ++++++++++++++++++++++++to 0.00690117
Heightened Def Con from 0.00690117 ++++++++++++++++++++++++to 0.00690117
Heightened Def Con from 0.00690117 ++++++++++++++++++++++++to 0.00690117
Heightened Def Con from 0.00690117 ++++++++++++++++++++++++to 0.00690117
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690118
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690118
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690118
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690118
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690118
Heightened Def Con from 0.00690118 ++++++++++++++++++++++++to 0.00690119
Heightened Def Con from 0.00690119 ++++++++++++++++++++++++to 0.00690119
Heightened Def Con from 0.00690119 ++++++++++++++++++++++++to 0.00690119
Heightened Def Con from 0.00690119 ++++++++++++++++++++++++to 0.00690119
Heightened Def Con from 0.00690119 ++++++++++++++++++++++++to 0.00690119
Heightened Def Con from 0.00690119 ++++++++++++++++++++++++to 0.0069012
Heightened Def Con from 0.0069012 ++++++++++++++++++++++++to 0.0069012
Heightened Def Con from 0.0069012 ++++++++++++++++++++++++to 0.0069012
Heightened Def Con from 0.0069012 ++++++++++++++++++++++++to 0.0069012
Heightened Def Con from 0.0069012 ++++++++++++++++++++++++to 0.0069012
Heightened Def Con from 0.0069012 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690121 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690121 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690121 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690121 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690121 ++++++++++++++++++++++++to 0.00690121
Heightened Def Con from 0.00690122 ++++++++++++++++++++++++to 0.00690122
Heightened Def Con from 0.00690122 ++++++++++++++++++++++++to 0.00690122
Heightened Def Con from 0.00690122 ++++++++++++++++++++++++to 0.00690122
Heightened Def Con from 0.00690122 ++++++++++++++++++++++++to 0.00690122
Heightened Def Con from 0.00690122 ++++++++++++++++++++++++to 0.00690122
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690123
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690123
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690123
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690123
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690123
Heightened Def Con from 0.00690123 ++++++++++++++++++++++++to 0.00690124
Heightened Def Con from 0.00690124 ++++++++++++++++++++++++to 0.00690124
Heightened Def Con from 0.00690124 ++++++++++++++++++++++++to 0.00690124
Heightened Def Con from 0.00690124 ++++++++++++++++++++++++to 0.00690124
Heightened Def Con from 0.00690124 ++++++++++++++++++++++++to 0.00690124
Heightened Def Con from 0.00690124 ++++++++++++++++++++++++to 0.00690125
Heightened Def Con from 0.00690125 ++++++++++++++++++++++++to 0.00690125
Heightened Def Con from 0.00690125 ++++++++++++++++++++++++to 0.00690125
Heightened Def Con from 0.00690125 ++++++++++++++++++++++++to 0.00690125
Heightened Def Con from 0.00690125 ++++++++++++++++++++++++to 0.00690125
Heightened Def Con from 0.00690125 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690126 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690126 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690126 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690126 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690126 ++++++++++++++++++++++++to 0.00690126
Heightened Def Con from 0.00690127 ++++++++++++++++++++++++to 0.00690127
Heightened Def Con from 0.00690127 ++++++++++++++++++++++++to 0.00690127
Heightened Def Con from 0.00690127 ++++++++++++++++++++++++to 0.00690127
Heightened Def Con from 0.00690127 ++++++++++++++++++++++++to 0.00690127
Heightened Def Con from 0.00690127 ++++++++++++++++++++++++to 0.00690127
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690128
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690128
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690128
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690128
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690128
Heightened Def Con from 0.00690128 ++++++++++++++++++++++++to 0.00690129
Heightened Def Con from 0.00690129 ++++++++++++++++++++++++to 0.00690129
Heightened Def Con from 0.00690129 ++++++++++++++++++++++++to 0.00690129
Heightened Def Con from 0.00690129 ++++++++++++++++++++++++to 0.00690129
Heightened Def Con from 0.00690129 ++++++++++++++++++++++++to 0.00690129
Heightened Def Con from 0.00690129 ++++++++++++++++++++++++to 0.0069013
Heightened Def Con from 0.0069013 ++++++++++++++++++++++++to 0.0069013
Heightened Def Con from 0.0069013 ++++++++++++++++++++++++to 0.0069013
Heightened Def Con from 0.0069013 ++++++++++++++++++++++++to 0.0069013
Heightened Def Con from 0.0069013 ++++++++++++++++++++++++to 0.0069013
Heightened Def Con from 0.0069013 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690131 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690131 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690131 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690131 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690131 ++++++++++++++++++++++++to 0.00690131
Heightened Def Con from 0.00690132 ++++++++++++++++++++++++to 0.00690132
Heightened Def Con from 0.00690132 ++++++++++++++++++++++++to 0.00690132
Heightened Def Con from 0.00690132 ++++++++++++++++++++++++to 0.00690132
Heightened Def Con from 0.00690132 ++++++++++++++++++++++++to 0.00690132
Heightened Def Con from 0.00690132 ++++++++++++++++++++++++to 0.00690132
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690133
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690133
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690133
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690133
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690133
Heightened Def Con from 0.00690133 ++++++++++++++++++++++++to 0.00690134
Heightened Def Con from 0.00690134 ++++++++++++++++++++++++to 0.00690134
Heightened Def Con from 0.00690134 ++++++++++++++++++++++++to 0.00690134
Heightened Def Con from 0.00690134 ++++++++++++++++++++++++to 0.00690134
Heightened Def Con from 0.00690134 ++++++++++++++++++++++++to 0.00690134
Heightened Def Con from 0.00690134 ++++++++++++++++++++++++to 0.00690135
Heightened Def Con from 0.00690135 ++++++++++++++++++++++++to 0.00690135
Heightened Def Con from 0.00690135 ++++++++++++++++++++++++to 0.00690135
Heightened Def Con from 0.00690135 ++++++++++++++++++++++++to 0.00690135
Heightened Def Con from 0.00690135 ++++++++++++++++++++++++to 0.00690135
Heightened Def Con from 0.00690135 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690136 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690136 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690136 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690136 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690136 ++++++++++++++++++++++++to 0.00690136
Heightened Def Con from 0.00690137 ++++++++++++++++++++++++to 0.00690137
Heightened Def Con from 0.00690137 ++++++++++++++++++++++++to 0.00690137
Heightened Def Con from 0.00690137 ++++++++++++++++++++++++to 0.00690137
Heightened Def Con from 0.00690137 ++++++++++++++++++++++++to 0.00690137
Heightened Def Con from 0.00690137 ++++++++++++++++++++++++to 0.00690137
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690138
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690138
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690138
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690138
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690138
Heightened Def Con from 0.00690138 ++++++++++++++++++++++++to 0.00690139
Heightened Def Con from 0.00690139 ++++++++++++++++++++++++to 0.00690139
Heightened Def Con from 0.00690139 ++++++++++++++++++++++++to 0.00690139
Heightened Def Con from 0.00690139 ++++++++++++++++++++++++to 0.00690139
Heightened Def Con from 0.00690139 ++++++++++++++++++++++++to 0.00690139
Heightened Def Con from 0.00690139 ++++++++++++++++++++++++to 0.0069014
Heightened Def Con from 0.0069014 ++++++++++++++++++++++++to 0.0069014
Heightened Def Con from 0.0069014 ++++++++++++++++++++++++to 0.0069014
Heightened Def Con from 0.0069014 ++++++++++++++++++++++++to 0.0069014
Heightened Def Con from 0.0069014 ++++++++++++++++++++++++to 0.0069014
Heightened Def Con from 0.0069014 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690141 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690141 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690141 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690141 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690141 ++++++++++++++++++++++++to 0.00690141
Heightened Def Con from 0.00690142 ++++++++++++++++++++++++to 0.00690142
Heightened Def Con from 0.00690142 ++++++++++++++++++++++++to 0.00690142
Heightened Def Con from 0.00690142 ++++++++++++++++++++++++to 0.00690142
Heightened Def Con from 0.00690142 ++++++++++++++++++++++++to 0.00690142
Heightened Def Con from 0.00690142 ++++++++++++++++++++++++to 0.00690142
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690143
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690143
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690143
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690143
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690143
Heightened Def Con from 0.00690143 ++++++++++++++++++++++++to 0.00690144
Heightened Def Con from 0.00690144 ++++++++++++++++++++++++to 0.00690144
Heightened Def Con from 0.00690144 ++++++++++++++++++++++++to 0.00690144
Heightened Def Con from 0.00690144 ++++++++++++++++++++++++to 0.00690144
Heightened Def Con from 0.00690144 ++++++++++++++++++++++++to 0.00690144
Heightened Def Con from 0.00690144 ++++++++++++++++++++++++to 0.00690145
Heightened Def Con from 0.00690145 ++++++++++++++++++++++++to 0.00690145
Heightened Def Con from 0.00690145 ++++++++++++++++++++++++to 0.00690145
Heightened Def Con from 0.00690145 ++++++++++++++++++++++++to 0.00690145
Heightened Def Con from 0.00690145 ++++++++++++++++++++++++to 0.00690145
Heightened Def Con from 0.00690145 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690146 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690146 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690146 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690146 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690146 ++++++++++++++++++++++++to 0.00690146
Heightened Def Con from 0.00690147 ++++++++++++++++++++++++to 0.00690147
Heightened Def Con from 0.00690147 ++++++++++++++++++++++++to 0.00690147
Heightened Def Con from 0.00690147 ++++++++++++++++++++++++to 0.00690147
Heightened Def Con from 0.00690147 ++++++++++++++++++++++++to 0.00690147
Heightened Def Con from 0.00690147 ++++++++++++++++++++++++to 0.00690147
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690148
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690148
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690148
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690148
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690148
Heightened Def Con from 0.00690148 ++++++++++++++++++++++++to 0.00690149
Heightened Def Con from 0.00690149 ++++++++++++++++++++++++to 0.00690149
Heightened Def Con from 0.00690149 ++++++++++++++++++++++++to 0.00690149
Heightened Def Con from 0.00690149 ++++++++++++++++++++++++to 0.00690149
Heightened Def Con from 0.00690149 ++++++++++++++++++++++++to 0.00690149
Heightened Def Con from 0.00690149 ++++++++++++++++++++++++to 0.0069015
Heightened Def Con from 0.0069015 ++++++++++++++++++++++++to 0.0069015
Heightened Def Con from 0.0069015 ++++++++++++++++++++++++to 0.0069015
